Compound ID,InChIKey,SMILES
C5379,OEUGFBQSJPZZFJ-UHFFFAOYSA-N,COc1cc(cc(c1OC)OC)C(=O)N(C(C)C)C(C)C
C9833,OEVLSXWDRPDGPK-UHFFFAOYSA-N,CN(C(=N)N=C(N)N)C.Cl
C3269,OEZZFHANQAGLDU-UHFFFAOYSA-N,Cc1nc2ccccc2c(=O)n1c1ccccc1[N+](=O)[O-].Cl
C2458,OFAIGZWCDGNZGT-UHFFFAOYSA-N,CN1CCN(CC1)CCCC1c2ccccc2Sc2c1cccc2.Cl.Cl
C8684,OFBIFZUFASYYRE-UHFFFAOYSA-N,COC(c1ccccc1)CN(C)C
C3941,OFBQJSOFQDEBGM-UHFFFAOYSA-N,CCN(CCOC(=O)C1(CCCC1)c1ccccc1)CC
C5014,OFCNXPDARWKPPY-UHFFFAOYSA-N,CCOC(=O)c1ncn2c1CN(C)C(=O)c1c2ccc(c1)F
C665,OFDMOELKFCRQKE-UHFFFAOYSA-N,CCCCC
C934,OFDYMSKSGFSLLM-UHFFFAOYSA-N,O=c1[nH]cnc2c1cn[nH]2
C5527,OFHCOWSQAMBJIW-AVJTYSNKSA-N,CCOC(=O)N1C(OC)Oc2c1cccc2
C180,OFOPDXDDEDPPBK-UHFFFAOYSA-L,CCN(c1c(cc(c(c1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-])CC
C1758,OFPXSFXSNFPTHF-UHFFFAOYSA-N,CC(CCC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CCC/C/2=C\C=C/1\C[C@@H](O)C[C@@H](C1=C)O)C)C
C9478,OFVLGDICTFRJMM-NWKLCKOQSA-N,CCC[N+](CCOCC[N+](CCC)(C)C)(C)C.[Br-].[Br-]
C3513,OFZCIYFFPZCNJE-UHFFFAOYSA-N,OC(=O)CCc1nc(c(o1)c1ccccc1)c1ccccc1
C687,OGAKLTJNUQRZJU-UHFFFAOYSA-N,CN([C@@H]1C(=C(C(=O)N)C(=O)[C@]2([C@H]1C[C@H]1C(=C2O)C(=O)c2c([C@@]1(C)O)cccc2O)O)O)C
C5661,OGBHACNFHJJTQT-UHFFFAOYSA-M,CCCC(COC(=O)N)(COC(=O)NC(C)C)C
C3327,OGBUMNBNEWYMNJ-UHFFFAOYSA-N,OC(c1ccccc1)(c1ccccc1)CCCN1CCCCC1
C5351,OGDVEMNWJVYAJL-LEPYJNQMSA-N,CCCCOC(=O)c1ccc(cc1)[O-].[Na+]
C1918,OGGXGZAMXPVRFZ-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCOCC(CO)O
C7022,OGHNVEJMJSYVRP-UHFFFAOYSA-N,CCOc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@H]4C=C[C@@H]1O)C
C9943,OGIYDFVHFQEFKQ-UHFFFAOYSA-N,C[As](=O)(O)C
C2495,OGJPXUAPXNRGGI-UHFFFAOYSA-N,COc1ccccc1OCCNCC(COc1cccc2c1c1ccccc1[nH]2)O
C3238,OGMADIBCHLQMIP-UHFFFAOYSA-N,CS(=O)(=O)O.Cc1ccc(cc1)N(c1cccc(c1)O)CC1=NCCN1
C8977,OGNKZBOWNPYIDD-UHFFFAOYSA-N,CCn1cc(C(=O)O)c(=O)c2c1cc(N1CCNCC1)c(c2)F
C9907,OGPGUQWXWFCVNG-UHFFFAOYSA-N,NCCS.Cl
C9495,OGQDIIKRQRZXJH-UHFFFAOYSA-N,Cc1cc[nH+]c2c1cccc2.[Cl-]
C6331,OGWKCGZFUXNPDA-XQKSVPLYSA-N,CCC1=CC(N(C(C1)(C)C)C)(C)C
C2732,OGXBVBBMMWSZJO-UHFFFAOYSA-N,CNCCCC1c2ccccc2C=Cc2c1cccc2.Cl
C2660,OGYDFHUEGLLFKA-UHFFFAOYSA-N,O=CN1c2cc(OC)c(cc2[C@]23[C@@H]1[C@@](O)(C(=O)OC)[C@H](OC(=O)C)[C@]1([C@@H]3N(CC2)CC=C1)CC)[C@]1(C[C@@H]2CN(CCc3c1[nH]c1c3cccc1)C[C@](C2)(O)CC)C(=O)OC
C4591,OGYFATSSENRIKG-UHFFFAOYSA-N,CCOC(=O)N(C1CC1)Cc1ccccc1
C6904,OHAZESKFCAUFBA-UHFFFAOYSA-N,COCCn1c(=O)c2n(C)cnc2n(c1=O)C
C148,OHBLHFXKSYTWQO-UHFFFAOYSA-N,Clc1ccc(cc1)CN(C(=O)Nc1ccccc1)C1CCCC1
C7189,OHBQPCCCRFSCAX-UHFFFAOYSA-N,CCC1(C(=O)NC(=O)N(C1=O)CN1CCOCC1)c1ccccc1.Cl
C2655,OHDBFWMNVLRMCY-UHFFFAOYSA-N,CN1CCN(CC1)CCC=C1c2ccccc2Sc2c1cccc2.Cl.Cl
C7142,OHDRNJZYQXBZGG-UHFFFAOYSA-L,COc1ccc(cc1)OC
C3498,OHEKTOKJOFXXFV-UHFFFAOYSA-N,CCCCOc1nc(OCCCC)cc(c1)C(=O)N[NH2+]C.[Cl-]
C9361,OHMHBGPWCHTMQE-UHFFFAOYSA-N,CCC[N+](CCOCC[N+](C)(C)C)(CC)C.[I-].[I-]
C2263,OHMYIIRCLXKUMF-UHFFFAOYSA-N,CNC(CC12CC3CC(C1)CC(C2C1CCCCC1)C3)C.Cl
C7332,OHSUFLCLEIOGIC-UNPWXMBTSA-N,ClC(C(F)(F)F)Cl
C7354,OHXHEMDRMDVRBI-VQHVLOKHSA-N,CCCCC(=O)N1C2CCC1CN(C2)C
C6885,OHXVNPLQCLJGEX-UHFFFAOYSA-N,CN1CC[C@@]23[C@H]([C@H]1Cc1c3c(O)c(cc1)O)CCCC2.Cl
C4608,OIFBSDVPJOWBCH-UHFFFAOYSA-N,CCCCCOc1cc(/C=C/C(=O)NO)ccc1OC
C2574,OIGNJSKKLXVSLS-MKIDGPAKSA-N,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCCCCCCCCCC
C8594,OIHHBESCFLISMR-UHFFFAOYSA-N,CCOC(=O)OCC
C657,OIICUUGPVAEJSH-UHFFFAOYSA-M,OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@@H](O)[C@H]1[C@H]2CCC2=CC(=O)C=C[C@]12C
C7676,OIIGBIYLGSWNKY-UHFFFAOYSA-N,CCCn1c(=O)cc(n(c1=O)C)N
C9016,OIKUIULSCUTJRI-JJECXDOKSA-N,CC[N+](Cc1ccccc1Br)(C)C.[Br-]
C5492,OIMCRYGRGHXRHC-UHFFFAOYSA-M,CCCC(C1(CC)C(=O)NC(=O)N(C1=O)C)C
C3657,OINJRSNCEMPEFS-UHFFFAOYSA-N,O/N=C(\c1cccc(c1)OCC(C[NH+]1CCN(CC1)c1ccccc1)O)/C.[Cl-]
C8964,OINMNSFDYTYXEQ-UHFFFAOYSA-M,C[NH+](CCC[n+]1ccc2c(c1)cccc2)C.[Cl-].[Br-]
C4887,OIPILFWXSMYKGL-UHFFFAOYSA-N,Nc1ccc2c(c1)cc1c(n2)ccc(c1)[NH3+].[Cl-]
C9632,OIPVGRCXMFBNAN-SNAWJCMRSA-N,BrCC[N+](C)(C)C.[Br-]
C9866,OIPVZGSYIJYEGU-UHFFFAOYSA-N,CC(=O)OCC[N+](C)(C)C
C5186,OIRAEJWYWSAQNG-LBPRGKRZSA-N,OC(=O)/C=C/c1c(Cl)cccc1Cl
C9820,OIRDTQYFTABQOQ-KQYNXXCUSA-N,ClC1CS(=O)(=O)CC1O
C2546,OIRDTQYFTABQOQ-UHTZMRCNSA-N,OC(=O)[C@H]1CCc2c1cc(Cl)c(c2)C1CCCCC1
C7826,OISVCGZHLKNMSJ-UHFFFAOYSA-N,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N
C7827,OIWMXOXKUZXIQW-LVEZLNDCSA-N,OC[C@H]1O[C@H]([C@H]([C@@H]1O)O)n1cnc2c1ncnc2N
C1601,OJAJSEABEYJWLC-UHFFFAOYSA-N,Cc1cccc(n1)C
C3331,OJCPSBCUMRIPFL-UHFFFAOYSA-N,CN1CCN(CC1)CC1COC2(O1)c1ccccc1OCc1c2cccc1.OC(=O)/C=C/C(=O)O.OC(=O)/C=C/C(=O)O
C7746,OJCZPLDERGDQRJ-UHFFFAOYSA-N,Nc1ccc(c(c1)O)C(=O)O.CN(CCC(c1ccccn1)c1ccccc1)C
C4930,OJGMBLNIHDZDGS-UHFFFAOYSA-N,CCCC(N1CCCC1)Cc1ccccc1
C8295,OJIIZIWOLTYOBS-UHFFFAOYSA-N,OC(=O)C(CC(=O)O)(CC(=O)O)O.COCC1(CCN(CC1)CCc1cccs1)N(c1ccccc1)C(=O)CC
C1170,OJIOCNFCPOQZFN-UHFFFAOYSA-N,CCNc1ccccc1
C3687,OJIPQOWZZMSBGY-ZZJGABIISA-N,COc1ccc(cc1)C(=O)Nc1ccccc1CCC1CCCCN1C.Cl
C4319,OJIYIVCMRYCWSE-UHFFFAOYSA-M,Cc1ccc(cc1)OC(=O)c1ccc(cc1O)N
C7265,OJJAQNZSNFIQSA-UHFFFAOYSA-N,OCC(c1ccccc1)C(=O)OC1C[C@@H]2CC[C@H](C1)N2C.Cl
C9161,OJLOPKGSLYJEMD-URPKTTJQSA-N,CCCCCCCCCCCC[N+](CCOc1ccccc1)(C)C.[Br-]
C6652,OJMMVQQUTAEWLP-KIDUDLJLSA-N,Nc1ccc(cc1)C(=O)Nc1cccc(n1)C
C2265,OJOBTAOGJIWAGB-UHFFFAOYSA-N,CCCCC(C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC)(O)C
C6131,OJPDDQSCZGTACX-UHFFFAOYSA-N,CCC[C@H]1CN([C@@H](C1)C(=O)N[C@@H]([C@H]1O[C@H](SC)[C@@H]([C@H]([C@H]1O)O)O)[C@H](O)C)C
C8008,OJPWHUOVKVKBQB-UHFFFAOYSA-N,COc1cc(cc(c1O)OC)C(=O)C
C1443,OJSIHOCBTHOQJA-UHFFFAOYSA-N,OCCN(c1ccccc1)CCO
C3436,OJTFRASCEXKERE-UHFFFAOYSA-L,OS(=O)(=O)O.CCN(CCCC(Nc1ccnc2c1ccc(c2)Cl)C)CC
C6770,OJTXPGCWXBTARX-UHFFFAOYSA-N,CCCC(=O)c1ccc(cc1)OCC(CO)O
C9299,OJVABJMSSDUECT-UHFFFAOYSA-L,CC[N+](CCS(=O)CC[N+](CC)(CC)C)(CC)C.[I-].[I-]
C2584,OJYGBLRPYBAHRT-AMRQHQFISA-N,CCN(CCCn1c(=O)c2ccccc2[nH]c2c1cccc2)CC
C8260,OJYOTLHNSMYONM-UHFFFAOYSA-N,[O-]S(=O)(=O)[O-].COc1c(OC)ccc2c1c[n+]1CCc3c(c1c2)cc1c(c3)OCO1.COc1c(OC)ccc2c1c[n+]1CCc3c(c1c2)cc1c(c3)OCO1
C1132,OKAGOUJJSDPCCX-YKFNWNKUSA-N,OC[C@H]([C@@H]1O[C@H]2[C@@H]([C@H]1O)O[C@H](O2)C(Cl)(Cl)Cl)O
C4985,OKBFCOHJPXQZTL-UHFFFAOYSA-N,CCN1CCCC(C1)OC(=O)C(c1ccccc1)(c1ccccc1)O
C6905,OKBVVJOGVLARMR-QSWIMTSFSA-N,OS(=O)(=O)O.CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1[C@@H](O)[C@H]1C(=C(O)c3c([C@]1(C)O)cccc3O)C2=O)O)O)C(=O)N)C.CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1[C@@H](O)[C@H]1C(=C(O)c3c([C@]1(C)O)cccc3O)C2=O)O)O)C(=O)N)C
C6857,OKFRDMBIDGPCCX-UHFFFAOYSA-N,C[N+](=C(COCc1ccc(cc1)C(C)C)N)C.[Cl-]
C4256,OKHBMCHTIXFPOE-UHFFFAOYSA-N,Nc1nc(cs1)/C(=N/OCC(=O)O)/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)C=C
C8319,OKHORWCUMZIORR-UHFFFAOYSA-N,OC(=O)C(OC1CCCCC1)(C)C
C3902,OKIBNKKYNPBDRS-UHFFFAOYSA-N,COc1ccc2c(c1CN(C)C)oc(c(c2=O)C)c1ccc(cc1)F
C2369,OKIZCWYLBDKLSU-UHFFFAOYSA-M,COC(=O)Cc1c2cc(OC)ccc2n(c1C)C(=O)c1ccc(cc1)Cl
C647,OKJPEAGHQZHRQV-UHFFFAOYSA-N,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(cc1C)C
C9779,OKKJLVBELUTLKV-UHFFFAOYSA-N,C[N+](C)(C)C.[Cl-]
C4717,OKLOCJHVBDCKPW-UHFFFAOYSA-L,IC(I)I
C1666,OKPXKOTXEVLWNV-UHFFFAOYSA-N,CO
C9429,OKSFLWQAQWJYJB-UHFFFAOYSA-N,CC[N+](CCOCC[N+](CC)(CC)CC)(CC)CC.[Br-].[Br-]
C6872,OKXVARYIKDXAEO-UHFFFAOYSA-N,COc1ccc(cc1)n1c(C)c(N(C)C)c(=O)n(c1=O)C
C9713,OKZCLMVQKVNQTO-UHFFFAOYSA-N,C[NH2+]C(C(c1cccc(c1)O)O)C.[Cl-]
C1446,OLBCVFGFOZPWHH-UHFFFAOYSA-N,CC(C(C)(C)C)(O)C
C7082,OLBMBFHNGDUGST-UHFFFAOYSA-N,COc1ccc(cc1)C/N=C(/CSS(=O)(=O)O)\N
C5306,OLEYTRFQBFZKGQ-SPIKMXEPSA-N,CC(c1cccc(c1O)C(C)C)C
C8221,OLGQEKQLWIIWDX-UHFFFAOYSA-L,COc1ccc(c(c1)CC(N)C)OC.Cl
C2058,OLGRRKKKZVVCNR-UHFFFAOYSA-N,Clc1ccccc1CNCC1CCCC(C1)CNCc1ccccc1Cl.OC(=O)/C=C\C(=O)O.OC(=O)/C=C\C(=O)O
C6197,OLGVYMCHLGYBAQ-UHFFFAOYSA-N,C(=CC=[N+]1CCN(CC1)c1ccccc1)C=CN1CCN(CC1)c1ccccc1.C(=CC=[N+]1CCN(CC1)c1ccccc1)C=CN1CCN(CC1)c1ccccc1.[Cl-].[Cl-].O.O.O
C8630,OLMLXLYLTJSOSI-UHFFFAOYSA-N,CCC(=O)c1ccc(cc1)OCC(CN1CCOCC1)O
C2191,OLMPQQPQSTVRPB-UHFFFAOYSA-N,CC(=CCN(CC=C(C)C)CCC(c1cccc2c1cccc2)C(=O)N)C
C7157,OLNJUISKUQQNIM-UHFFFAOYSA-N,OCCOc1c(cccc1C(=O)N)c1ccccc1
C6484,OLNLBYCEMYGFIP-UHFFFAOYSA-N,O=c1[nH]c2c(n1c1ccccc1)cccc2
C7566,OLWXRKNZPGNRLT-UHFFFAOYSA-N,O=Cc1c[nH]c2c1cccc2
C2565,OMAFWWAJLVYWPU-UHFFFAOYSA-N,CN(CCCC12CC3CC(C1)CC(C2c1ccccc1)C3)C.Cl
C150,OMAIORNZIIDXOB-UHFFFAOYSA-N,CCCCCC(=O)OCN1C(=O)NC(C1=O)(c1ccccc1)c1ccccc1
C6978,OMCKLQRQFUWZOA-UHFFFAOYSA-N,OC1C2CC(C(C2C2(C31OC3C(=O)C12CO1)C)O)(C)C
C9159,OMFIBMTXPDPQIC-UHFFFAOYSA-N,CC12COP(OC1)OC2
C2002,OMFXVFTZEKFJBZ-HJTSIMOOSA-N,CCCC(COC(=O)NC(C(Cl)(Cl)Cl)O)(COC(=O)NC(C(Cl)(Cl)Cl)O)C
C7255,OMFXVFTZEKFJBZ-IIJALIKYSA-N,CSC(=[N+]1CCCCC1)c1c[nH]c2c1cccc2.[I-]
C1691,OMHUKXIIJPBUIP-FJUODKGNSA-N,OCC(=O)[C@H]1CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C	
C649,OMHUKXIIJPBUIP-KIUKIJHYSA-N,OCC(=O)[C@H]1CC[C@@H]2[C@]1(C)C[C@@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C
C2628,OMIHMYNWDWUMGW-UHFFFAOYSA-N,CN(CC/C=C/1\c2ccccc2Sc2c1cc(F)cc2)C.Br
C2629,OMJKFYKNWZZKTK-UXBLZVDNSA-N,CN(CC/C=C\1/c2ccccc2Sc2c1cc(F)cc2)C.Br
C8551,OMMBWIJMWMSGBX-BGWNKZQTSA-N,c1ccc(cn1)OCCCN1CSCC1.Cl.Cl
C7636,OMNXUSQATUXCBP-UHFFFAOYSA-N,CN(N/N=C\1/N=CN=C1C(=O)N)C
C3856,OMOMUFTZPTXCHP-UHFFFAOYSA-N,CCN(CCn1c(=N)onc1c1ccccc1)CC.Cl
C5780,OMPLHFKUSGGZFF-UHFFFAOYSA-N,OC(CNC(C)(C)C)COc1c2occc2c(c2c1oc(C)cc2=O)O.Cl
C6643,OMPPEMJDJUYBCE-UHFFFAOYSA-N,CCCC(C(=O)N)CCC
C6794,OMRAPVPZNVLTSF-UHFFFAOYSA-N,OCC(c1ccc(cc1)OC)C(=O)OC1CC2CCC(C1)N2C
C2372,OMTSAXNHNKXZKC-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1cccc(c1)OC)CCN1CCCC1.Cl
C7812,OMWQUXGVXQELIX-UHFFFAOYSA-N,NC(=O)OCC1(CCCC1)COC(=O)N
C6474,ONASFMNNONUTBN-UHFFFAOYSA-N,CCN1CCN(CC1C(=O)Nc1c(C)cccc1C)CC.ON=O.ON=O
C2791,ONBWJWYUHXVEJS-ZTYRTETDSA-N,S=C=Nc1ccc(cc1)N=C=S
C6914,ONCICIKBSHQJTB-UHFFFAOYSA-N,CN1CCCC1c1cn(c2c1cccc2)C
C9099,ONEJOFKVJCCUOT-UHFFFAOYSA-N,O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2NCC3)ccc1O
C6373,ONHUPCAVZVIYFY-LFYBBSHMSA-N,CCC(=O)c1ccc(cc1)N(C)C
C3658,ONIHPYYWNBVMID-UHFFFAOYSA-N,CC1CCCCN1CCCCCOC(=O)c1ccccc1
C6454,ONJSZLXSECQROL-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(o1)/C=N/N(C(=O)N)CC(=O)OCC
C5994,ONKKMSVOTHQXSC-UHFFFAOYSA-N,CCOC(=O)c1ccc(cc1)C(=O)OCC
C8546,ONLCCQOVEHJJMB-UHFFFAOYSA-N,OC(=O)CNC(=O)c1ccccc1O
C9883,ONLCMWSDRRGYML-UHFFFAOYSA-N,OC(=O)CONC(=O)C
C6008,ONNCPBRWFSKDMQ-UHFFFAOYSA-N,CN1CCN(C(C1)C(=O)Nc1c(C)cccc1C)C.ON=O.ON=O
C5151,ONNOFKFOZAJDHT-UHFFFAOYSA-N,CCCCNC(=O)OCC(CCC)(CO)C
C142,ONPILPIMMVIVAE-UHFFFAOYSA-N,Clc1ccc(c(c1)c1cccc(c1)Cl)Cl
C2017,ONPJWQSDZCGSQM-UHFFFAOYSA-N,OC(=O)CCCCCCNC1c2ccccc2CCc2c1cccc2
C7095,ONSQUXZPOPTSQF-UHFFFAOYSA-N,O=C(N1CCNCC1)Nc1ccccc1C.Cl.Cl
C1054,ONTDSPKZPGJVHX-UHFFFAOYSA-M,C=C(c1ccccc1)C(=O)O
C2953,ONTWCYDBNXHETF-UHFFFAOYSA-N,CN(CCCC1(O)c2ccccc2CCc2c1cccc2)C
C9770,ONUFESLQCSAYKA-UHFFFAOYSA-N,[O-]P(=O)(SCC(=N)N)O.[Na+]
C8597,ONWSHWFYPNZPAA-UHFFFAOYSA-N,NCCc1csc2c1cc(O)cc2
C361,ONWYYGBIGCFYRF-UHFFFAOYSA-N,CC(NC(=O)N1CC(=O)N(C1=O)c1cc(Cl)cc(c1)Cl)C
C7875,ONXPZLFXDMAPRO-UHFFFAOYSA-N,NC(=O)OCCCCOC(=O)N
C3485,OOGNFQMTGRZRAB-UHFFFAOYSA-N,CCC(=O)c1ccc2c(c1OCC(CN1CCN(CC1)c1ccccc1)O)cccc2.Cl.Cl
C1,OOKUCEPETMEKJK-UHFFFAOYSA-N,Clc1c(c2c(Cl)c(Cl)c(c(c2Cl)Cl)Cl)c(Cl)c(c(c1Cl)Cl)Cl
C4761,OOKXTIAMWIVZNL-UHFFFAOYSA-N,CC1N(CCOC1c1ccccc1)Cc1c(=O)n(n(c1C)C)c1ccccc1
C7665,OONWCXLYKDWKOU-SOFGYWHQSA-N,CCCC[NH2+]C(C(c1ccccc1)O)C.[Cl-]
C3430,OOQWOQSMHKWCEB-XOZOLZJESA-N,CCN(C(c1ccc(cc1)Oc1ccccc1)C)CC
C7441,OORJLPKTPUREGV-UHFFFAOYSA-N,O=C1NC(=S)S/C/1=C/c1ccccc1
C8271,OOSYPTIYPDUFES-UHFFFAOYSA-N,C[C@@H]1N(C)CCO[C@H]1c1ccccc1.Cl
C8573,OOVDEPZODSXAMU-UHFFFAOYSA-N,NCCS/C(=N\c1ccccc1)/N.Br.Br
C6040,OOXHWFTXPIFDHP-OCIYDRMTSA-N,CCN(CC(=O)N1C(C)(C)C=CC1(C)C)CC
C9640,OOXOYCKYWLCWLT-UHFFFAOYSA-M,COC(=O)C(Cc1ccc(cc1)O)(N)C.Cl
C4177,OOYGSFOGFJDDHP-KMCOLRRFSA-N,CC(=C)CN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Br
C8499,OOYKEEROCQGXPH-UHFFFAOYSA-N,CCCC[N+](CCC)(CCC)CCC.[OH-]
C9265,OPASCBHCTNRLRM-UHFFFAOYSA-N,OS(=O)(=O)O.OC[C@H]1O[C@H](O[C@H]2[C@H](N)C[C@@H]([C@H]([C@@H]2O)O[C@H]2O[C@H](CN)[C@H]([C@@H]([C@H]2O)O)O)N)[C@@H]([C@H]([C@@H]1O)N)O
C7206,OPCJOXGBLDJWRM-UHFFFAOYSA-N,CCN(CCOc1ccccc1)CC
C696,OPFTUNCRGUEPRZ-QLFBSQMISA-N,CCSCCSP(=S)(OC)OC
C9929,OPIGMRDAPFQALU-UHFFFAOYSA-N,NCC(N)(C)C
C1984,OPIHSEIJVQHIOX-UHFFFAOYSA-N,C=C[C@]1(C)CC[C@H](C[C@H]1C(=C)C)C(=C)C
C4962,OPKVOJLJVUYGEN-UHFFFAOYSA-N,Nc1ccc(cc1)S(=O)(=O)Nc1nnc(s1)C(C)C
C8682,OPKYDBFRKPQCBS-UHFFFAOYSA-N,CC1=NS(=O)(=O)c2c(N1C)nccc2
C3482,OPLUFIYYYJLGSI-UHFFFAOYSA-N,OC(=O)C(=O)O.CCC(=O)N(c1ccccc1)C(CN1CCC(CC1)(O)c1ccccc1)C
C45,OPNGZXISEXVYBU-BTJKTKAUSA-N,Clc1ccc(c(c1)c1ccc(c(c1Cl)Cl)Cl)Cl
C2765,OPNPQXLQERQBBV-UHFFFAOYSA-N,COc1cc2c(cc1OC)CC([NH+](C2CCc1ccc(cc1)Cl)C)C.[Br-]
C2784,OPQULRTWFOXNTE-UHFFFAOYSA-N,OC(=O)/C=C\C(=O)O.COc1ccc2c(c1)C(Cc1c(S2)cccc1)N1CCN(CC1)C
C814,OPQYFNRLWBWCST-UHFFFAOYSA-N,CCC(C(=O)NC(=O)N)(CC)Br
C6469,OPSSGPQGJGYBIS-UHFFFAOYSA-L,NC(=O)C1c2ccccc2CCc2c1cccn2
C1014,OPSXJNAGCGVGOG-DKWTVANSSA-L,OC(=O)COc1ccccc1Cl
C9363,OPTASPLRGRRNAP-UHFFFAOYSA-N,C[N+](CCOCC[N+]1(C)CCOCC1)(C)C.[I-].[I-]
C9817,OPVAJFQBSDUNQA-UHFFFAOYSA-N,[O-]C(=O)C[C@@H](C(=O)[O-])N.[Ca+2]
C1345,OPXDCLLLVPPBHM-UHFFFAOYSA-N,Nc1cc[nH]c(=O)n1
C5455,OPXLJUFZIAHIOA-UHFFFAOYSA-N,OC(=O)c1ccc(c(c1)C)C
C4877,OPXLLQIJSORQAM-UHFFFAOYSA-N,CCN(C(=O)c1ccc[n+](c1)C1N=C(c2ccccc2)c2c(NC1=O)ccc(c2)Cl)CC.[Cl-]
C8803,OQANPHBRHBJGNZ-BKUYFWCQSA-N,OS(=O)(=O)SCCNCCc1ccccc1
C613,OQAYOKXYIRUJCF-UHFFFAOYSA-N,COC(=O)Nc1[nH]c2c(n1)cc(cc2)C(=O)c1ccccc1
C3536,OQDPVLVUJFGPGQ-UHFFFAOYSA-N,OC(=O)C1=C/C(=N\Nc2ccc(cc2)S(=O)(=O)Nc2ccccn2)/C=CC1=O
C5818,OQEBBZSWEGYTPG-VKHMYHEASA-N,OC(C[NH+]1CCN(CC1)c1ccccc1)COc1cccc(c1)C(O)C.[Cl-]
C6648,OQHDRLTXPGYYJN-UHFFFAOYSA-N,c1cnc(nc1)N1CCN(CC1)Cc1ccc2c(c1)OCO2
C1653,OQIFRQVYHYGHRI-MWLCHTKSSA-N,C[C@@H](CC(=O)O)N
C8032,OQIQSTLJSLGHID-WNWIJWBNSA-N,CNCC(c1ccccc1)C.Cl
C7530,OQLZQQCXUHKXAD-UHDJGPCESA-N,NCC(=O)OC[C@H]([C@@H](c1ccc(cc1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl
C4514,OQNKZWDYYSHLPO-UHFFFAOYSA-N,COc1cc2O[C@@H]3[C@H](c2c2c1c1CCC(=O)c1c(=O)o2)C=CO3
C7940,OQOHSPIPPVKMOW-UHFFFAOYSA-N,CC/C=C(/C1(CC)C(=O)NC(=O)NC1=O)\C.[Na+]
C8304,OQWLDKFPOJCKBX-UHFFFAOYSA-N,NNC(=O)CC(C)C
C6172,OQZCSNDVOWYALR-GMSGAONNSA-N,CCC(CC(C)C)(COC(=O)N)COC(=O)N
C6619,ORAUEDBBTFLQSK-UHFFFAOYSA-N,CN(CCN(c1ccccn1)Cc1cscc1)C.Cl
C443,ORAVWBRRSYFFCC-UHFFFAOYSA-N,ClC[C@@H]1CN(C(=O)[C@@H]1Cl)c1cccc(c1)C(F)(F)F
C3129,ORFFGRQMMWVHIB-UHFFFAOYSA-N,c1ccc(cc1)C(c1ccccc1)N1CCN(CC1)Cc1ccc2c(c1)OCO2
C7135,ORFOPKXBNMVMKC-DWVKKRMSSA-N,Clc1ccc(c(c1)Cl)N1C(=O)C2C(C1=O)C1OC2CC1
C1116,ORJVQPIHKOARKV-OAHLLOKOSA-N,COc1c(OC)ccc2c1C(=O)OC2
C5342,ORKBYCQJWQBPFG-WOMZHKBXSA-N,O=C1[C@@H](NC(=O)/C(=N\OC(C(=O)O)(C)C)/c2csc(n2)N)[C@@H]2N1C(=C(CS2)C[n+]1ccccc1)C(=O)[O-]
C3699,ORMNNUPLFAPCFD-DVLYDCSHSA-M,COc1cc2CCN([C@H]3c2c(c1OC)c1ccccc1C3)C
C3821,ORNBQBCIOKFOEO-QGVNFLHTSA-N,C#C[C@]1(O)CC[C@@H]2[C@]1(CC)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@H]12.C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2)O
C8128,OROGSEYTTFOCAN-DNJOTXNNSA-N,CC(C(=O)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)[O-])(C)C)Oc1ccccc1.[K+]
C296,OROGSEYTTFOCAN-NNYDXVKWSA-N,O[C@H]1CC[C@]2(C(=CC[C@@H]3[C@@H]2CC[C@]2([C@H]3CC[C@@H]2C(=O)C)C)C1)C
C1704,ORQQKSZUXNAWAX-UHFFFAOYSA-N,COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@H]4C=C[C@@H]1O)C	
