Name,Octanol-water partition coefficient,Molecular weight,Number of rotatable bonds,HAcceptors,HDonor,valence Electron,Aromatic Proportion,logS
FGVITAFIUFLYQJ-UHFFFAOYSA-N,2.4709000000000003,269.43199999999996,10.0,4.0,2.0,98.0,0.0,-1.752819655
FGWJRZQNNZVCHR-BCRCDCHUSA-N,3.235520000000002,293.407,7.0,4.0,0.0,118.0,0.2857142857142857,-3.83400203
FGXWKSZFVQUSTL-UHFFFAOYSA-N,3.1960000000000015,412.48600000000016,3.0,6.0,1.0,160.0,0.3,-2.802629495
FHADSMKORVFYOS-UHFFFAOYSA-N,3.353200000000001,425.9200000000002,5.0,5.0,2.0,156.0,0.6,-5.635315931
FHAFDHUYIWKBCE-UHFFFAOYSA-N,2.0915999999999997,128.215,0.0,1.0,1.0,54.0,0.0,-1.29
FHFYDNQZQSQIAI-UHFFFAOYSA-N,0.6361000000000008,433.97900000000016,5.0,2.0,1.0,160.0,0.5806451612903226,-7.520194427000001
FHGJSJFIQNQBCK-UHFFFAOYSA-N,1.6105000000000003,333.36300000000006,3.0,5.0,1.0,128.0,0.4166666666666667,-1.466393685
FHHDPMSYDYZLAP-UHFFFAOYSA-N,2.8959,258.27299999999997,5.0,3.0,1.0,98.0,0.5263157894736842,-2.326431736
FHHFNHFFCVLLHX-MDWZMJQESA-N,2.5372000000000017,314.857,7.0,4.0,0.0,120.0,0.2857142857142857,-2.063540311
FHHPUSMSKHSNKW-SMOYURAASA-M,-0.11469999999999952,295.29900000000004,5.0,7.0,1.0,114.0,0.23809523809523808,-2.9683814969999998
FHIDNBAQOFJWCA-UAKXSSHOSA-N,0.14720000000000377,414.56200000000024,4.0,4.0,2.0,160.0,0.0,-3.285151041
FHIKZROVIDCMJA-UHFFFAOYSA-N,-2.7127999999999997,262.193,2.0,7.0,4.0,100.0,0.3333333333333333,-0.8833269559999999
FHIVAFMUCKRCQO-UHFFFAOYSA-N,5.0796000000000054,389.96700000000016,10.0,3.0,0.0,148.0,0.4444444444444444,-5.790995146
FHKFDOULAQDMMV-UHFFFAOYSA-N,3.5847200000000026,304.3520000000001,7.0,6.0,0.0,108.0,0.3157894736842105,-3.6400001000000004
FHKMETBBEHLTJX-OQKDUQJOSA-N,-0.02959999999999785,255.83300000000003,8.0,0.0,1.0,98.0,0.35294117647058826,-4.044339491000001
FHKYKCHMWGFEQE-UHFFFAOYSA-N,2.6133700000000006,419.05300000000034,13.0,2.0,2.0,162.0,0.3448275862068966,-8.933846013
FHORWCGUALMRKR-UHFFFAOYSA-N,5.168300000000007,554.5060000000001,9.0,6.0,1.0,196.0,0.34285714285714286,-6.059051505
FHQAWINGVCDTTG-UHFFFAOYSA-N,4.252100000000004,271.445,11.0,2.0,0.0,114.0,0.0,-4.840395795
FHRIDUNQMHKUNM-TTWKNDKESA-N,0.6856,235.64799999999997,2.0,3.0,2.0,76.0,0.42857142857142855,-1.6847163669999998
FHUBTSLLILWICW-UHFFFAOYSA-N,4.388700000000005,511.4900000000002,11.0,6.0,0.0,188.0,0.35294117647058826,-3.852707617
FHYFQRCUSZETDW-UHFFFAOYSA-N,2.5901000000000005,222.24699999999999,1.0,2.0,1.0,82.0,0.9411764705882353,-2.453129595
FHYICTHJPUZKCU-UHFFFAOYSA-N,2.9568000000000003,195.26499999999996,0.0,1.0,1.0,74.0,0.8,-3.496834021
FHYXHYXRWQFHHO-UHFFFAOYSA-N,-0.9124999999999988,333.7750000000001,4.0,7.0,1.0,110.0,0.0,-2.141054381
FIADGNVRKBPQEU-UHFFFAOYSA-N,4.813100000000003,353.594,17.0,4.0,2.0,134.0,0.0,-4.945343307
FIAFUQMPZJWCLV-UHFFFAOYSA-N,4.374200000000004,295.451,0.0,2.0,0.0,108.0,0.5238095238095238,-5.900867207
FICAQKBMCKEFDI-UHFFFAOYSA-N,6.743240000000003,1297.3020000000004,16.0,17.0,12.0,448.0,0.5116279069767442,-13.25629814
FIERVDLXKNFTPK-UHFFFAOYSA-N,1.29144,97.11699999999999,0.0,2.0,0.0,38.0,0.7142857142857143,-1.0290659309999999
FIEYHAAMDAPVCH-UHFFFAOYSA-N,6.008400000000006,523.5120000000003,8.0,6.0,2.0,188.0,0.5555555555555556,-8.19387684
FIFASUIQVWVKCG-BTJKTKAUSA-N,1.2315199999999997,160.176,0.0,2.0,1.0,60.0,0.8333333333333334,-1.844761935
FIFLUHNFRVJEDU-UHFFFAOYSA-M,0.5506000000000009,471.53500000000025,4.0,7.0,2.0,174.0,0.36363636363636365,-6.162962495
FIGNDHCQIMVMAZ-UHFFFAOYSA-N,1.512000000000002,388.4340000000001,10.0,1.0,0.0,136.0,0.0,-3.7997365139999997
FIISKTXZUZBTRC-UHFFFAOYSA-N,5.906400000000008,381.9880000000002,12.0,3.0,0.0,148.0,0.23076923076923078,-6.0920878179999995
FIIUIEQMEKWLPT-UHFFFAOYSA-N,3.4948000000000023,195.221,1.0,2.0,0.0,72.0,1.0,-3.759430964
FIKAKWIAUPDISJ-UHFFFAOYSA-L,0.09201999999999999,171.15599999999998,3.0,5.0,1.0,66.0,0.4166666666666667,-0.993842433
FIQMHBFVRAXMOP-UHFFFAOYSA-N,-4.989399999999997,257.164,1.0,0.0,0.0,86.0,0.75,0.382191667
FISILDKYNPNRFV-UHFFFAOYSA-M,3.3260000000000014,278.291,3.0,1.0,0.0,98.0,0.9,-3.6468162110000004
FIUGYEVWNQNDDO-UHFFFAOYSA-N,1.3699,525.2810000000001,5.0,3.0,1.0,156.0,0.41379310344827586,-2.469971698
FIVDTHQNVVFVLG-UHFFFAOYSA-N,1.4387999999999999,216.24,2.0,2.0,1.0,82.0,0.5625,-1.3706764230000001
FIVHOHCAXWQPGC-UHFFFAOYSA-N,1.9318,213.664,4.0,2.0,1.0,76.0,0.42857142857142855,-2.774630808
FIVPIPIDMRVLAY-RBJBARPLSA-N,2.2454000000000005,294.17799999999994,6.0,4.0,0.0,102.0,0.3333333333333333,-1.800215416
FIWNTYXJJOOZFV-UHFFFAOYSA-N,-0.30369999999999986,326.3990000000001,1.0,6.0,2.0,112.0,0.0,-3.668632165
FJAQNRBDVKIIKK-LFLQOBSNSA-N,1.9532,205.25699999999995,4.0,2.0,0.0,80.0,0.4,-2.110900853
FJBFPHVGVWTDIP-UHFFFAOYSA-N,5.370320000000006,697.1370000000001,9.0,11.0,5.0,260.0,0.42857142857142855,-7.39152981
FJFRCZLGKLPJHB-UHFFFAOYSA-N,1.7337,173.83499999999998,0.0,0.0,0.0,20.0,0.0,-1.17
FJGLVTYWNCZPBL-UHFFFAOYSA-N,2.2371,274.361,7.0,4.0,1.0,112.0,0.0,-3.6051752489999997
FJJJJRAPZCRYGA-UHFFFAOYSA-N,4.243800000000002,303.77,3.0,3.0,1.0,100.0,0.75,-4.449106843
FJKFBLLIOVQLFS-UHFFFAOYSA-L,1.25968,87.09700000000001,2.0,1.0,0.0,34.0,0.0,-0.766816928
FJKIXWOMBXYWOQ-UHFFFAOYSA-N,0.09769999999999945,442.81999999999994,2.0,4.0,0.0,92.0,0.631578947368421,-3.822168462
FJKROLUGYXJWQN-UHFFFAOYSA-N,1.1664,72.10700000000001,2.0,1.0,0.0,30.0,0.0,-0.85000002
FJLBFSROUSIWMA-UHFFFAOYSA-N,1.0904,138.12199999999999,1.0,2.0,2.0,52.0,0.6,-1.41
FJNJUBSOKARRGE-UHFFFAOYSA-N,2.637100000000001,226.279,3.0,3.0,0.0,86.0,0.7058823529411765,-2.052529893
FJPQFRXOQNVROM-UUOKLVDSSA-N,3.172900000000001,293.36299999999994,9.0,4.0,2.0,116.0,0.2857142857142857,-4.184104124
FJPYVLNWWICYDW-UHFFFAOYSA-M,1.024800000000002,411.49800000000016,6.0,4.0,2.0,160.0,0.2,-5.510563997
FJQXCDYVZAHXNS-LMOVPXPDSA-N,-0.44230000000000014,274.255,2.0,2.0,1.0,94.0,0.6,-1.905400175
FJQXCDYVZAHXNS-UHFFFAOYSA-N,4.713800000000005,345.91400000000004,7.0,2.0,0.0,130.0,0.5,-3.853222647
FJQXCDYVZAHXNS-UNTBIKODSA-N,4.713800000000005,345.91400000000004,7.0,2.0,0.0,130.0,0.5,-0.459783139
FJVAAURIDNIYAE-BJMVGYQFSA-N,-0.12109999999999799,345.9140000000001,7.0,1.0,1.0,130.0,0.5,-3.853222647
FJVAQPINJBFBLI-UHFFFAOYSA-N,-0.10529999999999984,242.19099999999995,5.0,6.0,2.0,92.0,0.29411764705882354,-2.685187978
FJVSTYFZOUSZCS-UHFFFAOYSA-N,0.9334999999999998,160.176,0.0,3.0,0.0,60.0,0.8333333333333334,-0.959331577
FKBLZUSEOXHUJZ-UHFFFAOYSA-L,1.2354,238.19499999999996,3.0,5.0,1.0,90.0,0.35294117647058826,-2.430971956
FKEDUFRSQFFLHR-VSYPDCRNSA-N,-3.3209999999999926,548.2909999999999,4.0,1.0,0.0,136.0,0.0,-0.388763883
FKGLMTGUMNVSTC-UHFFFAOYSA-N,0.6635999999999993,385.8880000000001,2.0,4.0,1.0,146.0,0.23076923076923078,-0.489547895
FKHLBAOXRDYSRQ-UHFFFAOYSA-M,2.2195,333.3250000000001,4.0,5.0,0.0,126.0,0.0,-2.05600028
FKJIJBSJQSMPTI-CAOXKPNISA-M,-1.8327999999999975,293.411,9.0,5.0,1.0,90.0,0.0,-0.43806154399999997
FKMYOBZNVAVPDG-UHFFFAOYSA-L,-0.25739999999999674,424.5130000000003,4.0,5.0,0.0,160.0,0.0,-0.987409557
FKOFBBOQSMUYHD-UHFFFAOYSA-N,-3.6276999999999937,420.27399999999994,10.0,1.0,0.0,126.0,0.0,0.37646748700000005
FKOPCVJGLLMUNP-UHFFFAOYSA-N,3.915400000000004,253.81700000000004,5.0,1.0,0.0,96.0,0.35294117647058826,-2.537048086
FKPSBYZGRQJIMO-UHFFFAOYSA-M,3.176700000000001,217.35299999999992,8.0,2.0,2.0,92.0,0.0,-2.7108252719999997
FKRCODPIKNYEAC-UHFFFAOYSA-N,2.886300000000001,209.33299999999994,5.0,1.0,0.0,86.0,0.4,0.21318842899999998
FKSJEYYFXJIKAK-UHFFFAOYSA-N,0.9595,102.133,2.0,2.0,0.0,42.0,0.0,-0.66000003
FLAYZKKEOIAALB-UHFFFAOYSA-N,4.410700000000004,335.27799999999996,5.0,2.0,1.0,116.0,0.7272727272727273,-3.035438806
FLDRLXJNISEWNZ-UHFFFAOYSA-N,2.917600000000001,233.49200000000002,2.0,1.0,0.0,58.0,0.5454545454545454,-3.252988834
FLDSOXFRYVOGFK-UHFFFAOYSA-N,3.6964200000000025,193.249,0.0,1.0,0.0,72.0,0.9333333333333333,-5.02129941
FLEBQACKYGHXTR-UHFFFAOYSA-N,0.2260999999999998,158.073,2.0,5.0,1.0,58.0,0.45454545454545453,-0.915556467
FLEXBPIGXXHGPR-UHFFFAOYSA-N,4.520400000000005,373.75500000000005,3.0,2.0,0.0,126.0,0.5217391304347826,-3.563976382
FLHDCEZDRGEYQL-UHFFFAOYSA-N,1.8141999999999998,346.38700000000006,6.0,8.0,2.0,134.0,0.48,-3.194580158
FLHRAPZVGFZSQD-UHFFFAOYSA-N,-0.2581999999999998,171.243,4.0,4.0,2.0,56.0,0.0,0.76642268
FLKPEMZONWLCSK-UHFFFAOYSA-N,3.458800000000002,310.4410000000001,5.0,2.0,1.0,122.0,0.43478260869565216,-4.581888542
FLKWNFFCSSJANB-UHFFFAOYSA-N,2.04,222.23999999999995,4.0,4.0,0.0,86.0,0.375,-2.3499999
FLNXBVJLPJNOSI-UHFFFAOYSA-N,5.3900800000000055,492.62300000000033,7.0,6.0,0.0,188.0,0.5675675675675675,-6.73005063
FLOSMHQXBMRNHR-DAXSKMNVSA-N,4.931900000000005,329.87100000000015,6.0,2.0,0.0,122.0,0.5217391304347826,-4.962882983
FLOSMHQXBMRNHR-QPJJXVBHSA-N,-1.4237999999999986,236.278,1.0,6.0,1.0,78.0,0.35714285714285715,-1.829329526
FLPKLUXQXNQTEB-UHFFFAOYSA-N,-1.4237999999999986,236.278,1.0,6.0,1.0,78.0,0.35714285714285715,-1.83
FLVIGYVXZHLUHP-UHFFFAOYSA-N,3.641200000000002,311.5130000000001,13.0,4.0,2.0,116.0,0.0,-3.317365384
FLWFHHFTIRLFPV-UHFFFAOYSA-N,0.49030000000000007,132.232,2.0,1.0,2.0,48.0,0.0,-1.46
FLYYDGHNISORAD-UHFFFAOYSA-N,3.9377000000000013,326.3960000000001,8.0,3.0,2.0,126.0,0.5,-4.1471351169999995
FMCUPJKTGNBGEC-UHFFFAOYSA-N,1.1276999999999993,337.3360000000001,8.0,7.0,0.0,130.0,0.20833333333333334,-2.66712607
FMGADNVMWHSJDJ-UHFFFAOYSA-N,-1.0081000000000004,84.082,0.0,4.0,1.0,32.0,0.8333333333333334,1.075296961
FMGSKLZLMKYGDP-LQAQHOFVSA-N,0.7914,155.19699999999997,0.0,2.0,0.0,62.0,0.0,-0.539605336
FMINYZXVCTYSNY-UHFFFAOYSA-N,3.8792000000000035,288.431,0.0,2.0,1.0,116.0,0.0,-4.1199999
FMJZJKQGQIXNDY-UHFFFAOYSA-N,3.767700000000003,268.36,3.0,1.0,1.0,104.0,0.6,-3.3499999
FMKMKBLHMONXJM-UHFFFAOYSA-N,3.6236000000000015,228.68200000000002,0.0,2.0,1.0,78.0,0.875,-4.580351812
FMKOJHQHASLBPH-UHFFFAOYSA-N,1.7629199999999998,173.21900000000002,1.0,3.0,1.0,66.0,0.8461538461538461,-0.937565506
FMLSQAUAAGVTJO-UHFFFAOYSA-N,1.8298,169.993,0.0,0.0,0.0,26.0,0.0,-2.0899999
FMMWHPNWAFZXNH-UHFFFAOYSA-N,1.8034,116.20399999999998,2.0,1.0,1.0,50.0,0.0,-0.92000002
FMMYTRQXHORTCU-UHFFFAOYSA-N,5.737200000000003,252.31599999999997,0.0,0.0,0.0,92.0,1.0,-8.1899996
FMQVDNFQKSRNAK-UHFFFAOYSA-N,0.20140000000000002,158.606,3.0,3.0,0.0,50.0,0.0,-0.433136336
FMRGPMCASSSEHQ-UHFFFAOYSA-N,3.2990000000000004,427.3860000000001,13.0,6.0,2.0,132.0,0.2608695652173913,-3.739826478
FMRWQLAJBBKXDM-UHFFFAOYSA-N,1.9298,210.25799999999998,2.0,4.0,1.0,74.0,0.42857142857142855,-1.55137112
FMTDIUIBLCQGJB-KXPGYZOPSA-N,1.927,127.231,0.0,1.0,1.0,54.0,0.0,-0.8212917120000001
FMWLUWPQPKEARP-UHFFFAOYSA-N,0.26489999999999997,464.8580000000001,2.0,9.0,6.0,170.0,0.1875,-2.52
FMXOZKPOPWMHIG-UHFFFAOYSA-N,2.1425,163.829,0.0,0.0,0.0,26.0,0.0,-1.54
FNCVZYRPXOZNSM-UHFFFAOYSA-N,-0.13363999999999798,333.903,6.0,1.0,1.0,126.0,0.5217391304347826,-4.419812685
FNDMLHFDPXQFNX-BTJKTKAUSA-N,4.367700000000003,361.784,2.0,3.0,1.0,126.0,0.6923076923076923,-7.843278409
FNEPSTUXZLEUCK-UHFFFAOYSA-N,3.5333000000000014,444.5280000000002,3.0,5.0,2.0,164.0,0.3870967741935484,-5.407343034
FNFPHNZQOKBKHN-GFLPKIQLSA-N,1.5075999999999996,268.3089999999999,0.0,5.0,0.0,106.0,0.3157894736842105,-1.93448063
FNIPRNMPSXNBDI-UHFFFAOYSA-N,3.7687000000000026,460.6110000000003,4.0,6.0,2.0,184.0,0.0,-5.5100002
FNJOIKRNARYXHW-UHFFFAOYSA-N,1.3734999999999995,181.23499999999996,0.0,2.0,1.0,72.0,0.0,-1.711699409
FNKYFJUHWHKUSL-UHFFFAOYSA-N,2.0305,153.26899999999998,1.0,1.0,1.0,64.0,0.0,-1.7524850330000001
FNOBLETXVSZOGS-UHFFFAOYSA-N,-1.0099999999999965,408.9260000000003,11.0,4.0,2.0,154.0,0.42857142857142855,-4.607320164
FNQQBFNIYODEMB-UHFFFAOYSA-N,0.8913,159.22899999999998,5.0,3.0,0.0,66.0,0.0,-0.25409854800000004
FNTDGCHSJHAFAV-UHFFFAOYSA-N,0.3623200000000001,275.35100000000006,1.0,4.0,1.0,94.0,0.35294117647058826,-4.19534008
FNUHDZQFFYGALC-UHFFFAOYSA-N,2.9346000000000005,200.285,1.0,1.0,1.0,78.0,0.6,-1.574107168
FNUKUPRWKAMWNL-UHFFFAOYSA-N,0.9508000000000001,331.37600000000003,5.0,7.0,2.0,128.0,0.5,-2.747119922
FNVKGDRMUFQULX-UHFFFAOYSA-L,3.3571000000000013,300.69199999999995,4.0,3.0,1.0,106.0,0.6,-2.8487093860000003
FNWNGQGTFICQJU-UHFFFAOYSA-N,-5.188099999999998,458.16599999999994,6.0,1.0,0.0,102.0,0.0,0.338976204
FNYLWPVRPXGIIP-UHFFFAOYSA-N,2.522220000000001,194.22999999999996,2.0,2.0,2.0,76.0,0.42857142857142855,-3.28831631
FNZNYVDWBOFGOR-UHFFFAOYSA-N,0.8334000000000001,253.26900000000003,1.0,7.0,3.0,94.0,0.8421052631578947,-2.4000001
FOANIXZHAMJWOI-UHFFFAOYSA-N,1.0915,196.29399999999995,2.0,2.0,0.0,80.0,0.0,-1.320241455
FOCAUTSVDIKZOP-UHFFFAOYSA-N,4.399100000000003,428.12,4.0,3.0,1.0,116.0,0.5454545454545454,-4.9299998
FOCVUCIESVLUNU-UHFFFAOYSA-N,0.3098,94.49700000000001,1.0,1.0,1.0,30.0,0.0,0.93000001
FODBVCSYJKNBLO-UHFFFAOYSA-N,0.15770000000000017,189.22399999999996,3.0,1.0,0.0,62.0,0.0,0.0017934479999999998
FOEQHWOACOYFPK-UHFFFAOYSA-N,1.4020000000000001,182.17499999999998,3.0,3.0,1.0,70.0,0.46153846153846156,-1.535312477
FOGDPGQSHLLYIK-XYQGXRRISA-N,0.7025000000000003,331.37199999999996,4.0,5.0,1.0,128.0,0.25,-1.9248196
FOHWXVBZGSVUGO-UHFFFAOYSA-N,-2.0819999999999976,405.2749999999999,2.0,9.0,5.0,148.0,0.0,0.001851014
FOICLFXMGGCWBZ-UHFFFAOYSA-N,2.39919,178.216,1.0,3.0,1.0,60.0,0.9166666666666666,-1.687448548
FOIPWTMKYXWFGC-UHFFFAOYSA-N,3.362000000000002,290.189,8.0,7.0,0.0,104.0,0.0,-1.575063646
FOMASEJNMWIVAC-XDJHFCHBSA-N,-1.0790299999999997,197.131,4.0,3.0,4.0,72.0,0.0,0.705245075
FOMOAEUYWZDTNS-PMUMKWKESA-N,2.2886000000000006,281.315,1.0,4.0,1.0,106.0,0.5714285714285714,-4.869409293
FOOCWHCIEFPXAT-UHFFFAOYSA-N,3.0890000000000013,287.403,1.0,3.0,1.0,114.0,0.2857142857142857,-3.048558204
FOPVWIQJESKKKW-UHFFFAOYSA-N,3.4061000000000026,289.8469999999999,3.0,3.0,0.0,112.0,0.0,-3.584217348
FOQGDCBIMVXYSR-UHFFFAOYSA-N,2.945400000000002,427.4970000000002,4.0,5.0,3.0,166.0,0.3870967741935484,-6.559051074
FOSXBINENBQXPD-UHFFFAOYSA-L,5.189500000000005,378.9250000000001,5.0,4.0,0.0,134.0,0.48,-6.435527008999999
FOXFZRUHNHCZPX-UHFFFAOYSA-N,-4.799599999999997,472.193,6.0,1.0,0.0,108.0,0.0,0.325879536
FOXWLWYGXYMRQO-UHFFFAOYSA-N,0.3714999999999997,214.29399999999998,1.0,6.0,1.0,78.0,0.42857142857142855,-2.25
FOYHNROGBXVLLX-UHFFFAOYSA-N,3.4580400000000027,396.5310000000002,8.0,5.0,1.0,156.0,0.41379310344827586,-4.248029138
FOYWNSCCNCUEPU-UHFFFAOYSA-N,2.3936,149.23699999999997,2.0,1.0,1.0,60.0,0.5454545454545454,-2.3499999
FPAFSTKWKCXYFZ-UHFFFAOYSA-N,-1.0078999999999978,421.5020000000003,11.0,11.0,4.0,166.0,0.3333333333333333,-2.0330674109999998
FPGUWEPNTKKYLI-UHFFFAOYSA-N,-4.948499999999996,340.298,4.0,1.0,3.0,120.0,0.5454545454545454,-3.9952932839999997
FPHIGGMDBMWPDB-UHFFFAOYSA-N,-1.5696999999999965,317.81600000000003,4.0,2.0,1.0,116.0,0.5454545454545454,-2.228013795
FPHLBGOJWPEVME-UHFFFAOYSA-N,0.7894999999999999,348.87699999999995,5.0,1.0,1.0,126.0,0.72,-5.237317223
FPKATRSBAJEXMW-UHFFFAOYSA-M,2.862700000000001,219.284,5.0,2.0,2.0,86.0,0.375,-2.854576466
FPKXTKCPROWUMS-UHFFFAOYSA-N,3.305900000000002,577.4420000000002,12.0,3.0,0.0,184.0,0.1875,-6.33337359
FPPCQURAUSZVBZ-UHFFFAOYSA-N,5.058300000000006,495.06000000000034,15.0,6.0,0.0,190.0,0.35294117647058826,-6.471938743
FPPNZSSZRUTDAP-UWFZAAFLSA-N,5.492000000000006,398.9750000000003,11.0,4.0,1.0,154.0,0.2222222222222222,-5.6761980439999995
FPPVUXBASWMIBH-UHFFFAOYSA-N,0.486499999999999,378.4060000000001,5.0,5.0,3.0,138.0,0.23076923076923078,-2.923773427
FPVKHBSQESCIEP-JQCXWYLXSA-N,2.6242000000000014,317.81300000000005,8.0,5.0,0.0,120.0,0.2857142857142857,-2.134811637
FPVRUILUEYSIMD-YCIUFLETSA-N,-0.9890000000000005,268.27299999999997,2.0,8.0,4.0,104.0,0.2631578947368421,0.571423018
FPWIQSIIEYYWPP-UHFFFAOYSA-N,2.4665,434.5040000000002,3.0,6.0,2.0,170.0,0.0,-4.9000001
FPWNLURCHDRMHC-UHFFFAOYSA-N,2.1148,277.36400000000003,6.0,4.0,1.0,110.0,0.3,-1.7228908040000002
FPYATAHHYUQBFA-UHFFFAOYSA-M,4.007000000000002,188.657,1.0,0.0,0.0,64.0,0.9230769230769231,-5.1999998
FQENQNTWSFEDLI-UHFFFAOYSA-J,1.2414999999999994,312.84400000000005,5.0,1.0,0.0,114.0,0.5454545454545454,-0.53295433
FQGLMGYMTSCAPM-UHFFFAOYSA-N,-15.3236,265.901,2.0,7.0,0.0,56.0,0.0,-0.514093916
FQGSDDOBFKGGOF-UHFFFAOYSA-N,2.0195999999999996,340.854,10.0,6.0,2.0,114.0,0.3,-1.6421257280000001
FQISKWAFAHGMGT-SGJOWKDISA-M,2.8803200000000015,290.85999999999996,9.0,4.0,2.0,104.0,0.3333333333333333,-2.908574634
FQIUCPGDKPXSLL-UHFFFAOYSA-N,-2.1113999999999935,496.5320000000002,6.0,8.0,2.0,186.0,0.0,-4.251902456
FQJXITFHANYMET-UHFFFAOYSA-N,1.5422999999999998,202.007,1.0,2.0,1.0,52.0,0.6,-2.01980911
FQNNIZDWNAHSKK-UHFFFAOYSA-N,0.5463999999999998,162.22899999999998,7.0,3.0,2.0,68.0,0.0,-1.083023693
FQNXWYNWKZQFCN-UHFFFAOYSA-N,5.528200000000007,403.482,8.0,2.0,2.0,152.0,0.0,-6.745479711000001
FQPFAHBPWDRTLU-UHFFFAOYSA-N,1.42554,210.273,4.0,3.0,2.0,84.0,0.4,-2.4494628880000002
FQRHOOHLUYHMGG-BTJKTKAUSA-N,-3.1755999999999975,420.43400000000025,1.0,12.0,4.0,162.0,0.6,-0.322667824
FQSNPFDKCZQZQY-UHFFFAOYSA-N,4.155400000000004,442.5370000000002,7.0,6.0,2.0,164.0,0.3870967741935484,-5.436427703
FQSUTLQHSDLLAN-UHFFFAOYSA-N,2.5466999999999995,241.71799999999996,6.0,2.0,1.0,88.0,0.375,-3.7801592289999997
FQTFHMSZCSUVEU-QRPNPIFTSA-N,1.1926999999999999,216.222,3.0,5.0,2.0,76.0,0.35714285714285715,-2.857764565
FQTFHMSZCSUVEU-UHFFFAOYSA-N,0.5116999999999998,205.641,2.0,4.0,4.0,74.0,0.46153846153846156,0.686896629
FQVHOULQCKDUCY-OGHXVOSASA-N,0.5116999999999998,205.641,2.0,4.0,4.0,74.0,0.46153846153846156,0.686896629
FQXXSQDCDRQNQE-VMDGZTHMSA-N,2.4328000000000083,841.989,12.0,17.0,2.0,336.0,0.0,-6.921845891
FRASJONUBLZVQX-UHFFFAOYSA-N,3.7227000000000023,326.8310000000001,0.0,4.0,1.0,118.0,0.5217391304347826,-3.24
FRCCEHPWNOQAEU-BRXBUPTESA-N,1.6218000000000001,158.156,0.0,2.0,0.0,58.0,0.5,-2.374439285
FRDAATYAJDYRNW-UHFFFAOYSA-N,5.2415,373.3209999999999,0.0,0.0,0.0,94.0,0.0,-6.3200002
FRDSROCWJPLYFM-UHFFFAOYSA-N,1.5574,102.17699999999998,2.0,1.0,1.0,44.0,0.0,-0.38
FRFKVIFCSZBCCB-UHFFFAOYSA-N,-0.33948000000000017,125.13100000000001,0.0,3.0,2.0,48.0,0.6666666666666666,0.6109709870000001
FRHWGEORUKRDBY-UHFFFAOYSA-N,2.1606199999999998,261.37299999999993,2.0,5.0,0.0,104.0,0.3157894736842105,-5.493498745
FRLHFSFDBMVIIR-UHFFFAOYSA-N,4.228200000000005,326.267,8.0,2.0,0.0,114.0,0.5714285714285714,-3.964561888
FRLNZMQBNCIHJM-UHFFFAOYSA-N,2.5848199999999997,270.332,6.0,3.0,2.0,104.0,0.6,-3.682779795
FROHJIAAKPDPPL-UHFFFAOYSA-L,-0.3142000000000002,305.36,4.0,5.0,1.0,96.0,0.5789473684210527,-2.7963724269999997
FRPZMMHWLSIFAZ-UHFFFAOYSA-N,-4.407899999999996,392.2199999999999,8.0,1.0,0.0,114.0,0.0,0.406470265
FRQSLQPWXFAJFO-UHFFFAOYSA-N,3.3778000000000015,184.279,9.0,1.0,1.0,76.0,0.0,-3.4000001
FRTIVUOKBXDGPD-UHFFFAOYSA-M,5.196220000000003,354.2330000000001,6.0,4.0,1.0,122.0,0.5217391304347826,-6.6657905589999995
FRTVWNBCUKELQF-UHFFFAOYSA-N,-3.144499999999999,178.21,3.0,4.0,1.0,50.0,0.0,0.7491020490000001
FRUIYGAEJNTDCA-UHFFFAOYSA-M,8.542200000000006,819.0999999999998,14.0,6.0,2.0,322.0,0.4,-6.329005691
FRXZIFVYTNMCHF-UHFFFAOYSA-N,-1.4681999999999997,221.19100000000003,1.0,3.0,0.0,74.0,0.375,-0.084696044
FRYICJTUIXEEGK-NNWVIVGYSA-N,0.1967000000000002,153.13699999999997,1.0,3.0,3.0,58.0,0.5454545454545454,-1.682652987
FRZDLTCXOSFHJC-UHFFFAOYSA-N,2.3440000000000003,416.5140000000001,1.0,6.0,3.0,164.0,0.2,-3.3015662789999998
FSASIHFSFGAIJM-UHFFFAOYSA-N,3.1622900000000014,162.213,0.0,2.0,0.0,54.0,0.9090909090909091,-1.8018269230000001
FSAWRQYDMHSDRN-UHFFFAOYSA-N,-0.10290000000000021,149.15699999999998,0.0,5.0,1.0,56.0,0.8181818181818182,-0.480972941
FSBZQLGCTYKSMP-UHFFFAOYSA-N,3.7650600000000027,170.25499999999997,0.0,0.0,0.0,66.0,0.7692307692307693,-4.920000099999999
FSCPTWHCVYVMGT-UHFFFAOYSA-N,2.0162,179.26299999999998,3.0,2.0,1.0,72.0,0.46153846153846156,-0.88987868
FSCWZHGZWWDELK-LBPRGKRZSA-N,1.1977,199.593,1.0,4.0,1.0,68.0,0.6923076923076923,-1.4008655909999999
FSEUPUDHEBLWJY-HWKANZROSA-N,3.4213000000000013,286.11400000000003,2.0,3.0,0.0,94.0,0.3333333333333333,-4.9299998
FSFWMJBQLWFXSM-UHFFFAOYSA-N,0.42549999999999993,101.10499999999999,1.0,3.0,1.0,40.0,0.0,-1.774834948
FSGOAEWOBMTEJB-UHFFFAOYSA-N,1.33852,189.602,3.0,4.0,0.0,66.0,0.4166666666666667,-1.7251678259999998
